"id","school_id","grade","year","category","tested","mean_score","l1","p1","l2","p2","l3","p3","l4","p4"
17181,"29Q135",3.00,2014.00,"All Students",159.00,301.96,55.00,34.59,41.00,25.78,40.00,25.15,23.00,14.46
17182,"29Q135",4.00,2014.00,"All Students",161.00,305.96,47.00,29.19,52.00,32.29,29.00,18.01,33.00,20.49
17183,"29Q135",3.00,2014.00,"Asian",56.00,319.53,12.00,21.42,9.00,16.07,18.00,32.14,17.00,30.35
17184,"29Q135",4.00,2014.00,"Asian",70.00,320.05,12.00,17.14,23.00,32.85,12.00,17.14,23.00,32.85
17185,"29Q135",3.00,2014.00,"Black",47.00,288.59,23.00,48.93,12.00,25.53,11.00,23.40,1.00,2.12
17186,"29Q135",4.00,2014.00,"Black",53.00,295.52,19.00,35.84,18.00,33.96,10.00,18.86,6.00,11.32
17187,"29Q135",3.00,2014.00,"Hispanic",41.00,301.60,12.00,29.26,16.00,39.02,8.00,19.51,5.00,12.19
17188,"29Q135",4.00,2014.00,"Hispanic",26.00,295.03,9.00,34.61,10.00,38.46,5.00,19.23,2.00,7.69
17189,"29Q135",3.00,2014.00,"White",10.00,270.30,6.00,60.00,3.00,30.00,1.00,10.00,0.00,0.00
17190,"29Q135",4.00,2014.00,"White",4.00,,,,,,,,,
17191,"29Q135",3.00,2015.00,"All Students",150.00,299.19,52.00,34.66,55.00,36.66,22.00,14.66,21.00,14.00
17192,"29Q135",4.00,2015.00,"All Students",145.00,302.44,39.00,26.89,52.00,35.86,31.00,21.37,23.00,15.86
17193,"29Q135",3.00,2015.00,"Asian",57.00,311.50,12.00,21.05,21.00,36.84,10.00,17.54,14.00,24.56
17194,"29Q135",4.00,2015.00,"Asian",53.00,320.20,6.00,11.32,17.00,32.07,16.00,30.18,14.00,26.41
17195,"29Q135",3.00,2015.00,"Black",45.00,287.55,21.00,46.66,17.00,37.77,4.00,8.88,3.00,6.66
17196,"29Q135",4.00,2015.00,"Black",47.00,285.61,20.00,42.55,17.00,36.17,9.00,19.14,1.00,2.12
17197,"29Q135",3.00,2015.00,"Hispanic",23.00,286.00,11.00,47.82,8.00,34.78,3.00,13.04,1.00,4.34
17198,"29Q135",4.00,2015.00,"Hispanic",32.00,299.31,8.00,25.00,14.00,43.75,6.00,18.75,4.00,12.50
17199,"29Q135",3.00,2015.00,"White",5.00,,,,,,,,,
17200,"29Q135",4.00,2015.00,"White",7.00,291.71,3.00,42.85,2.00,28.57,0.00,0.00,2.00,28.57
17201,"29Q136",3.00,2013.00,"All Students",82.00,287.19,36.00,43.90,35.00,42.68,8.00,9.75,3.00,3.65
17202,"29Q136",4.00,2013.00,"All Students",96.00,282.66,50.00,52.08,32.00,33.33,11.00,11.45,3.00,3.12
17203,"29Q136",3.00,2013.00,"Black",80.00,287.06,36.00,45.00,33.00,41.25,8.00,10.00,3.00,3.75
17204,"29Q136",4.00,2013.00,"Black",91.00,281.92,48.00,52.74,32.00,35.16,10.00,10.98,1.00,1.09
17205,"29Q136",3.00,2013.00,"Hispanic",1.00,,,,,,,,,
17206,"29Q136",4.00,2013.00,"Hispanic",4.00,,,,,,,,,
17207,"29Q136",3.00,2013.00,"White",1.00,,,,,,,,,
17208,"29Q136",3.00,2014.00,"All Students",82.00,299.63,23.00,28.04,32.00,39.02,20.00,24.39,7.00,8.53
17209,"29Q136",4.00,2014.00,"All Students",85.00,293.00,29.00,34.11,38.00,44.70,13.00,15.29,5.00,5.88
17210,"29Q136",3.00,2014.00,"Black",73.00,298.57,21.00,28.76,29.00,39.72,17.00,23.28,6.00,8.21
17211,"29Q136",4.00,2014.00,"Black",84.00,293.09,29.00,34.52,37.00,44.04,13.00,15.47,5.00,5.95
17212,"29Q136",3.00,2014.00,"Hispanic",5.00,,,,,,,,,
17213,"29Q136",3.00,2014.00,"White",1.00,,,,,,,,,
17214,"29Q136",4.00,2014.00,"White",1.00,,,,,,,,,
17215,"29Q136",3.00,2015.00,"All Students",91.00,287.76,37.00,40.65,42.00,46.15,9.00,9.89,3.00,3.29
17216,"29Q136",4.00,2015.00,"All Students",80.00,292.01,24.00,30.00,39.00,48.75,15.00,18.75,2.00,2.50
17217,"29Q136",3.00,2015.00,"Asian",1.00,,,,,,,,,
17218,"29Q136",3.00,2015.00,"Black",78.00,287.21,32.00,41.02,35.00,44.87,9.00,11.53,2.00,2.56
17219,"29Q136",4.00,2015.00,"Black",71.00,291.45,22.00,30.98,35.00,49.29,12.00,16.90,2.00,2.81
17220,"29Q136",3.00,2015.00,"Hispanic",8.00,290.37,3.00,37.50,4.00,50.00,0.00,0.00,1.00,12.50
17221,"29Q136",4.00,2015.00,"Hispanic",5.00,,,,,,,,,
17222,"29Q136",4.00,2015.00,"White",1.00,,,,,,,,,
17223,"29Q138",3.00,2013.00,"All Students",81.00,266.23,57.00,70.37,23.00,28.39,1.00,1.23,0.00,0.00
17224,"29Q138",4.00,2013.00,"All Students",72.00,278.91,37.00,51.38,26.00,36.11,8.00,11.11,1.00,1.38
17225,"29Q138",4.00,2013.00,"Asian",3.00,,,,,,,,,
17226,"29Q138",3.00,2013.00,"Black",78.00,265.16,56.00,71.79,21.00,26.92,1.00,1.28,0.00,0.00
17227,"29Q138",4.00,2013.00,"Black",62.00,278.58,30.00,48.38,24.00,38.70,8.00,12.90,0.00,0.00
17228,"29Q138",3.00,2013.00,"Hispanic",2.00,,,,,,,,,
17229,"29Q138",4.00,2013.00,"Hispanic",4.00,,,,,,,,,
17230,"29Q138",3.00,2013.00,"White",1.00,,,,,,,,,
17231,"29Q138",4.00,2013.00,"White",2.00,,,,,,,,,
17232,"29Q138",3.00,2014.00,"All Students",85.00,268.71,59.00,69.41,21.00,24.70,4.00,4.70,1.00,1.17
17233,"29Q138",4.00,2014.00,"All Students",83.00,265.44,56.00,67.46,22.00,26.50,5.00,6.02,0.00,0.00
17234,"29Q138",3.00,2014.00,"Asian",1.00,,,,,,,,,
17235,"29Q138",4.00,2014.00,"Asian",2.00,,,,,,,,,
17236,"29Q138",3.00,2014.00,"Black",76.00,268.96,52.00,68.42,20.00,26.31,4.00,5.26,0.00,0.00
17237,"29Q138",4.00,2014.00,"Black",77.00,263.50,54.00,70.12,19.00,24.67,4.00,5.19,0.00,0.00
17238,"29Q138",3.00,2014.00,"Hispanic",3.00,,,,,,,,,
17239,"29Q138",4.00,2014.00,"Hispanic",2.00,,,,,,,,,
17240,"29Q138",3.00,2014.00,"White",4.00,,,,,,,,,
17241,"29Q138",4.00,2014.00,"White",1.00,,,,,,,,,
17242,"29Q138",3.00,2015.00,"All Students",77.00,279.98,39.00,50.64,24.00,31.16,10.00,12.98,4.00,5.19
17243,"29Q138",4.00,2015.00,"All Students",80.00,267.67,48.00,60.00,26.00,32.50,4.00,5.00,2.00,2.50
17244,"29Q138",3.00,2015.00,"Asian",3.00,,,,,,,,,
17245,"29Q138",4.00,2015.00,"Asian",1.00,,,,,,,,,
17246,"29Q138",3.00,2015.00,"Black",67.00,281.14,33.00,49.25,20.00,29.85,10.00,14.92,4.00,5.97
17247,"29Q138",4.00,2015.00,"Black",69.00,268.69,40.00,57.97,24.00,34.78,4.00,5.79,1.00,1.44
17248,"29Q138",3.00,2015.00,"Hispanic",5.00,,,,,,,,,
17249,"29Q138",4.00,2015.00,"Hispanic",5.00,,,,,,,,,
17250,"29Q138",3.00,2015.00,"White",2.00,,,,,,,,,
17251,"29Q138",4.00,2015.00,"White",4.00,,,,,,,,,
17252,"29Q147",3.00,2013.00,"All Students",79.00,295.68,26.00,32.91,25.00,31.64,24.00,30.37,4.00,5.06
17253,"29Q147",4.00,2013.00,"All Students",66.00,278.66,34.00,51.51,23.00,34.84,9.00,13.63,0.00,0.00
17254,"29Q147",3.00,2013.00,"Asian",1.00,,,,,,,,,
17255,"29Q147",4.00,2013.00,"Asian",1.00,,,,,,,,,
17256,"29Q147",3.00,2013.00,"Black",71.00,296.84,23.00,32.39,23.00,32.39,22.00,30.98,3.00,4.22
17257,"29Q147",4.00,2013.00,"Black",62.00,277.80,33.00,53.22,21.00,33.87,8.00,12.90,0.00,0.00
17258,"29Q147",3.00,2013.00,"Hispanic",5.00,,,,,,,,,
17259,"29Q147",4.00,2013.00,"Hispanic",3.00,,,,,,,,,
17260,"29Q147",3.00,2013.00,"White",2.00,,,,,,,,,
17261,"29Q147",3.00,2014.00,"All Students",60.00,288.65,24.00,40.00,20.00,33.33,13.00,21.66,3.00,5.00
17262,"29Q147",4.00,2014.00,"All Students",73.00,282.05,36.00,49.31,28.00,38.35,8.00,10.95,1.00,1.36
17263,"29Q147",4.00,2014.00,"Asian",2.00,,,,,,,,,
17264,"29Q147",3.00,2014.00,"Black",60.00,288.65,24.00,40.00,20.00,33.33,13.00,21.66,3.00,5.00
17265,"29Q147",4.00,2014.00,"Black",66.00,281.34,33.00,50.00,25.00,37.87,8.00,12.12,0.00,0.00
17266,"29Q147",4.00,2014.00,"Hispanic",3.00,,,,,,,,,
17267,"29Q147",4.00,2014.00,"White",2.00,,,,,,,,,
17268,"29Q147",3.00,2015.00,"All Students",72.00,292.30,27.00,37.50,24.00,33.33,13.00,18.05,8.00,11.11
17269,"29Q147",4.00,2015.00,"All Students",56.00,274.42,30.00,53.57,20.00,35.71,6.00,10.71,0.00,0.00
17270,"29Q147",3.00,2015.00,"Asian",1.00,,,,,,,,,
17271,"29Q147",3.00,2015.00,"Black",68.00,290.55,26.00,38.23,23.00,33.82,12.00,17.64,7.00,10.29
17272,"29Q147",4.00,2015.00,"Black",56.00,274.42,30.00,53.57,20.00,35.71,6.00,10.71,0.00,0.00
17273,"29Q147",3.00,2015.00,"Hispanic",1.00,,,,,,,,,
17274,"29Q147",3.00,2015.00,"White",2.00,,,,,,,,,
17275,"29Q156",3.00,2013.00,"All Students",70.00,278.72,40.00,57.14,25.00,35.71,5.00,7.14,0.00,0.00
17276,"29Q156",4.00,2013.00,"All Students",59.00,279.10,31.00,52.54,20.00,33.89,7.00,11.86,1.00,1.69
17277,"29Q156",3.00,2013.00,"Black",63.00,280.17,36.00,57.14,22.00,34.92,5.00,7.93,0.00,0.00
17278,"29Q156",4.00,2013.00,"Black",53.00,278.84,27.00,50.94,19.00,35.84,7.00,13.20,0.00,0.00
17279,"29Q156",3.00,2013.00,"Hispanic",4.00,,,,,,,,,
17280,"29Q156",4.00,2013.00,"Hispanic",5.00,,,,,,,,,
17281,"29Q156",3.00,2013.00,"White",2.00,,,,,,,,,
17282,"29Q156",4.00,2013.00,"White",1.00,,,,,,,,,
17283,"29Q156",3.00,2014.00,"All Students",50.00,277.04,29.00,58.00,15.00,30.00,5.00,10.00,1.00,2.00
17284,"29Q156",4.00,2014.00,"All Students",68.00,277.52,36.00,52.94,27.00,39.70,5.00,7.35,0.00,0.00
17285,"29Q156",3.00,2014.00,"Black",45.00,278.06,25.00,55.55,15.00,33.33,4.00,8.88,1.00,2.22
17286,"29Q156",4.00,2014.00,"Black",62.00,279.16,32.00,51.61,25.00,40.32,5.00,8.06,0.00,0.00
17287,"29Q156",3.00,2014.00,"Hispanic",5.00,,,,,,,,,
17288,"29Q156",4.00,2014.00,"Hispanic",3.00,,,,,,,,,
17289,"29Q156",4.00,2014.00,"White",1.00,,,,,,,,,
17290,"29Q156",3.00,2015.00,"All Students",43.00,278.23,22.00,51.16,17.00,39.53,4.00,9.30,0.00,0.00
17291,"29Q156",4.00,2015.00,"All Students",41.00,277.82,20.00,48.78,14.00,34.14,6.00,14.63,1.00,2.43
17292,"29Q156",3.00,2015.00,"Asian",1.00,,,,,,,,,
17293,"29Q156",3.00,2015.00,"Black",38.00,278.92,20.00,52.63,15.00,39.47,3.00,7.89,0.00,0.00
17294,"29Q156",4.00,2015.00,"Black",35.00,279.40,16.00,45.71,13.00,37.14,5.00,14.28,1.00,2.85
17295,"29Q156",3.00,2015.00,"Hispanic",3.00,,,,,,,,,
17296,"29Q156",4.00,2015.00,"Hispanic",5.00,,,,,,,,,
17297,"29Q156",4.00,2015.00,"White",1.00,,,,,,,,,
17298,"29Q176",3.00,2013.00,"All Students",137.00,307.73,39.00,28.46,37.00,27.00,32.00,23.35,29.00,21.16
17299,"29Q176",4.00,2013.00,"All Students",137.00,302.18,36.00,26.27,53.00,38.68,33.00,24.08,15.00,10.94
17300,"29Q176",3.00,2013.00,"Asian",5.00,,,,,,,,,
17301,"29Q176",4.00,2013.00,"Asian",2.00,,,,,,,,,
17302,"29Q176",3.00,2013.00,"Black",122.00,306.10,36.00,29.50,32.00,26.22,29.00,23.77,25.00,20.49
17303,"29Q176",4.00,2013.00,"Black",128.00,301.44,35.00,27.34,47.00,36.71,33.00,25.78,13.00,10.15
17304,"29Q176",3.00,2013.00,"Hispanic",9.00,306.55,2.00,22.22,4.00,44.44,2.00,22.22,1.00,11.11
17305,"29Q176",4.00,2013.00,"Hispanic",4.00,,,,,,,,,
17306,"29Q176",3.00,2013.00,"White",1.00,,,,,,,,,
17307,"29Q176",4.00,2013.00,"White",2.00,,,,,,,,,
17308,"29Q176",3.00,2014.00,"All Students",111.00,309.89,19.00,17.11,43.00,38.73,27.00,24.32,22.00,19.81
17309,"29Q176",4.00,2014.00,"All Students",118.00,312.94,31.00,26.27,24.00,20.33,31.00,26.27,32.00,27.11
17310,"29Q176",3.00,2014.00,"Asian",3.00,,,,,,,,,
17311,"29Q176",4.00,2014.00,"Asian",5.00,,,,,,,,,
17312,"29Q176",3.00,2014.00,"Black",103.00,307.15,19.00,18.44,41.00,39.80,26.00,25.24,17.00,16.50
17313,"29Q176",4.00,2014.00,"Black",107.00,310.16,30.00,28.03,23.00,21.49,27.00,25.23,27.00,25.23
17314,"29Q176",3.00,2014.00,"Hispanic",3.00,,,,,,,,,
17315,"29Q176",4.00,2014.00,"Hispanic",3.00,,,,,,,,,
17316,"29Q176",3.00,2014.00,"White",1.00,,,,,,,,,
17317,"29Q176",3.00,2015.00,"All Students",143.00,319.99,16.00,11.18,42.00,29.37,45.00,31.46,40.00,27.97
17318,"29Q176",4.00,2015.00,"All Students",124.00,305.90,26.00,20.96,41.00,33.06,40.00,32.25,17.00,13.70
17319,"29Q176",3.00,2015.00,"Asian",6.00,349.16,0.00,0.00,0.00,0.00,1.00,16.66,5.00,83.33
17320,"29Q176",4.00,2015.00,"Asian",3.00,,,,,,,,,
17321,"29Q176",3.00,2015.00,"Black",132.00,318.90,14.00,10.60,42.00,31.81,42.00,31.81,34.00,25.75
17322,"29Q176",4.00,2015.00,"Black",117.00,304.00,26.00,22.22,40.00,34.18,38.00,32.47,13.00,11.11
17323,"29Q176",3.00,2015.00,"Hispanic",4.00,,,,,,,,,
17324,"29Q176",4.00,2015.00,"Hispanic",3.00,,,,,,,,,
17325,"29Q181",3.00,2013.00,"All Students",47.00,301.82,8.00,17.02,24.00,51.06,13.00,27.65,2.00,4.25
17326,"29Q181",4.00,2013.00,"All Students",60.00,288.35,25.00,41.66,24.00,40.00,7.00,11.66,4.00,6.66
17327,"29Q181",4.00,2013.00,"Asian",2.00,,,,,,,,,
17328,"29Q181",3.00,2013.00,"Black",45.00,301.64,8.00,17.77,22.00,48.88,13.00,28.88,2.00,4.44
17329,"29Q181",4.00,2013.00,"Black",51.00,288.19,22.00,43.13,20.00,39.21,6.00,11.76,3.00,5.88
17330,"29Q181",3.00,2013.00,"Hispanic",1.00,,,,,,,,,
17331,"29Q181",4.00,2013.00,"Hispanic",6.00,281.66,3.00,50.00,2.00,33.33,0.00,0.00,1.00,16.66
17332,"29Q181",3.00,2013.00,"White",1.00,,,,,,,,,
17333,"29Q181",4.00,2013.00,"White",1.00,,,,,,,,,
17334,"29Q181",3.00,2014.00,"All Students",60.00,299.11,13.00,21.66,26.00,43.33,16.00,26.66,5.00,8.33
17335,"29Q181",4.00,2014.00,"All Students",51.00,303.21,11.00,21.56,21.00,41.17,14.00,27.45,5.00,9.80
17336,"29Q181",4.00,2014.00,"Asian",1.00,,,,,,,,,
17337,"29Q181",3.00,2014.00,"Black",58.00,298.65,13.00,22.41,25.00,43.10,16.00,27.58,4.00,6.89
17338,"29Q181",4.00,2014.00,"Black",46.00,303.10,11.00,23.91,18.00,39.13,12.00,26.08,5.00,10.86
17339,"29Q181",3.00,2014.00,"Hispanic",2.00,,,,,,,,,
17340,"29Q181",4.00,2014.00,"Hispanic",3.00,,,,,,,,,
17341,"29Q181",4.00,2014.00,"White",1.00,,,,,,,,,
17342,"29Q181",3.00,2015.00,"All Students",53.00,276.73,30.00,56.60,18.00,33.96,5.00,9.43,0.00,0.00
17343,"29Q181",4.00,2015.00,"All Students",61.00,291.95,17.00,27.86,30.00,49.18,10.00,16.39,4.00,6.55
17344,"29Q181",3.00,2015.00,"Asian",2.00,,,,,,,,,
17345,"29Q181",3.00,2015.00,"Black",45.00,280.55,23.00,51.11,17.00,37.77,5.00,11.11,0.00,0.00
17346,"29Q181",4.00,2015.00,"Black",54.00,292.33,16.00,29.62,24.00,44.44,10.00,18.51,4.00,7.40
17347,"29Q181",3.00,2015.00,"Hispanic",5.00,,,,,,,,,
17348,"29Q181",4.00,2015.00,"Hispanic",5.00,,,,,,,,,
17349,"29Q195",3.00,2013.00,"All Students",103.00,274.66,63.00,61.16,29.00,28.15,10.00,9.70,1.00,0.97
17350,"29Q195",4.00,2013.00,"All Students",118.00,283.95,55.00,46.61,46.00,38.98,10.00,8.47,7.00,5.93
17351,"29Q195",3.00,2013.00,"Asian",2.00,,,,,,,,,
17352,"29Q195",4.00,2013.00,"Asian",3.00,,,,,,,,,
17353,"29Q195",3.00,2013.00,"Black",97.00,274.67,60.00,61.85,26.00,26.80,10.00,10.30,1.00,1.03
17354,"29Q195",4.00,2013.00,"Black",106.00,283.43,51.00,48.11,40.00,37.73,8.00,7.54,7.00,6.60
17355,"29Q195",3.00,2013.00,"Hispanic",4.00,,,,,,,,,
17356,"29Q195",4.00,2013.00,"Hispanic",7.00,294.00,2.00,28.57,3.00,42.85,2.00,28.57,0.00,0.00
17357,"29Q195",4.00,2013.00,"White",2.00,,,,,,,,,
17358,"29Q195",3.00,2014.00,"All Students",84.00,283.73,39.00,46.42,27.00,32.14,17.00,20.23,1.00,1.19
17359,"29Q195",4.00,2014.00,"All Students",105.00,281.30,53.00,50.47,34.00,32.38,11.00,10.47,7.00,6.66
17360,"29Q195",4.00,2014.00,"Asian",2.00,,,,,,,,,
17361,"29Q195",3.00,2014.00,"Black",81.00,282.82,38.00,46.91,27.00,33.33,15.00,18.51,1.00,1.23
17362,"29Q195",4.00,2014.00,"Black",100.00,282.34,50.00,50.00,32.00,32.00,11.00,11.00,7.00,7.00
17363,"29Q195",3.00,2014.00,"Hispanic",2.00,,,,,,,,,
17364,"29Q195",4.00,2014.00,"Hispanic",2.00,,,,,,,,,
17365,"29Q195",3.00,2015.00,"All Students",103.00,278.27,56.00,54.36,38.00,36.89,8.00,7.76,1.00,0.97
17366,"29Q195",4.00,2015.00,"All Students",90.00,288.45,36.00,40.00,33.00,36.66,16.00,17.77,5.00,5.55
17367,"29Q195",3.00,2015.00,"Black",98.00,277.41,55.00,56.12,36.00,36.73,6.00,6.12,1.00,1.02
17368,"29Q195",4.00,2015.00,"Black",85.00,288.35,34.00,40.00,31.00,36.47,15.00,17.64,5.00,5.88
17369,"29Q195",3.00,2015.00,"Hispanic",4.00,,,,,,,,,
17370,"29Q195",4.00,2015.00,"Hispanic",3.00,,,,,,,,,
17371,"29Q208",3.00,2013.00,"All Students",87.00,307.41,13.00,14.94,37.00,42.52,28.00,32.18,9.00,10.34
17372,"29Q208",4.00,2013.00,"All Students",85.00,304.29,23.00,27.05,27.00,31.76,22.00,25.88,13.00,15.29
17373,"29Q208",3.00,2013.00,"Asian",10.00,305.80,3.00,30.00,1.00,10.00,5.00,50.00,1.00,10.00
17374,"29Q208",4.00,2013.00,"Asian",7.00,302.42,1.00,14.28,4.00,57.14,1.00,14.28,1.00,14.28
17375,"29Q208",3.00,2013.00,"Black",69.00,306.72,9.00,13.04,32.00,46.37,22.00,31.88,6.00,8.69
17376,"29Q208",4.00,2013.00,"Black",69.00,303.31,21.00,30.43,19.00,27.53,19.00,27.53,10.00,14.49
17377,"29Q208",3.00,2013.00,"Hispanic",8.00,315.37,1.00,12.50,4.00,50.00,1.00,12.50,2.00,25.00
17378,"29Q208",4.00,2013.00,"Hispanic",7.00,319.14,1.00,14.28,2.00,28.57,2.00,28.57,2.00,28.57
17379,"29Q208",4.00,2013.00,"White",1.00,,,,,,,,,
17380,"29Q208",3.00,2014.00,"All Students",74.00,316.82,6.00,8.10,31.00,41.89,22.00,29.72,15.00,20.27
17381,"29Q208",4.00,2014.00,"All Students",88.00,313.78,16.00,18.18,24.00,27.27,29.00,32.95,19.00,21.59
17382,"29Q208",3.00,2014.00,"Asian",6.00,330.33,1.00,16.66,0.00,0.00,3.00,50.00,2.00,33.33
17383,"29Q208",4.00,2014.00,"Asian",10.00,321.50,1.00,10.00,3.00,30.00,1.00,10.00,5.00,50.00
17384,"29Q208",3.00,2014.00,"Black",52.00,316.80,4.00,7.69,23.00,44.23,14.00,26.92,11.00,21.15
17385,"29Q208",4.00,2014.00,"Black",70.00,310.34,14.00,20.00,20.00,28.57,25.00,35.71,11.00,15.71
17386,"29Q208",3.00,2014.00,"Hispanic",14.00,311.92,1.00,7.14,7.00,50.00,4.00,28.57,2.00,14.28
17387,"29Q208",4.00,2014.00,"Hispanic",8.00,334.25,1.00,12.50,1.00,12.50,3.00,37.50,3.00,37.50
17388,"29Q208",3.00,2014.00,"White",1.00,,,,,,,,,
17389,"29Q208",3.00,2015.00,"All Students",66.00,312.21,4.00,6.06,30.00,45.45,24.00,36.36,8.00,12.12
17390,"29Q208",4.00,2015.00,"All Students",79.00,317.26,8.00,10.12,31.00,39.24,24.00,30.37,16.00,20.25
17391,"29Q208",3.00,2015.00,"Asian",7.00,322.71,0.00,0.00,4.00,57.14,0.00,0.00,3.00,42.85
17392,"29Q208",4.00,2015.00,"Asian",6.00,330.00,1.00,16.66,0.00,0.00,3.00,50.00,2.00,33.33
17393,"29Q208",3.00,2015.00,"Black",49.00,311.75,3.00,6.12,20.00,40.81,22.00,44.89,4.00,8.16
17394,"29Q208",4.00,2015.00,"Black",58.00,318.15,3.00,5.17,27.00,46.55,16.00,27.58,12.00,20.68
17395,"29Q208",3.00,2015.00,"Hispanic",9.00,307.44,1.00,11.11,5.00,55.55,2.00,22.22,1.00,11.11
17396,"29Q208",4.00,2015.00,"Hispanic",14.00,309.00,4.00,28.57,3.00,21.42,5.00,35.71,2.00,14.28
17397,"29Q251",3.00,2013.00,"All Students",64.00,307.60,13.00,20.31,25.00,39.06,19.00,29.68,7.00,10.93
17398,"29Q251",3.00,2013.00,"Black",61.00,307.67,13.00,21.31,24.00,39.34,17.00,27.86,7.00,11.47
17399,"29Q251",3.00,2013.00,"Hispanic",1.00,,,,,,,,,
17400,"29Q251",3.00,2013.00,"White",1.00,,,,,,,,,
17401,"29Q251",3.00,2014.00,"All Students",69.00,307.55,14.00,20.28,20.00,28.98,29.00,42.02,6.00,8.69
17402,"29Q251",3.00,2014.00,"Black",67.00,307.89,14.00,20.89,18.00,26.86,29.00,43.28,6.00,8.95
17403,"29Q251",3.00,2015.00,"All Students",65.00,300.80,17.00,26.15,29.00,44.61,12.00,18.46,7.00,10.76
17404,"29Q251",3.00,2015.00,"Black",63.00,300.55,17.00,26.98,28.00,44.44,11.00,17.46,7.00,11.11
17405,"29Q251",3.00,2015.00,"Hispanic",1.00,,,,,,,,,
17406,"29Q268",3.00,2013.00,"All Students",78.00,294.82,25.00,32.05,30.00,38.46,18.00,23.07,5.00,6.41
17407,"29Q268",4.00,2013.00,"All Students",70.00,295.78,21.00,30.00,28.00,40.00,16.00,22.85,5.00,7.14
17408,"29Q268",3.00,2013.00,"Asian",23.00,314.43,3.00,13.04,9.00,39.13,8.00,34.78,3.00,13.04
17409,"29Q268",4.00,2013.00,"Asian",16.00,306.25,3.00,18.75,5.00,31.25,5.00,31.25,3.00,18.75
17410,"29Q268",3.00,2013.00,"Black",29.00,291.55,10.00,34.48,11.00,37.93,6.00,20.68,2.00,6.89
17411,"29Q268",4.00,2013.00,"Black",37.00,291.43,14.00,37.83,13.00,35.13,9.00,24.32,1.00,2.70
17412,"29Q268",3.00,2013.00,"Hispanic",21.00,281.76,9.00,42.85,8.00,38.09,4.00,19.04,0.00,0.00
17413,"29Q268",4.00,2013.00,"Hispanic",12.00,291.16,4.00,33.33,6.00,50.00,2.00,16.66,0.00,0.00
17414,"29Q268",3.00,2013.00,"White",2.00,,,,,,,,,
17415,"29Q268",4.00,2013.00,"White",1.00,,,,,,,,,
17416,"29Q268",3.00,2014.00,"All Students",68.00,306.69,18.00,26.47,18.00,26.47,20.00,29.41,12.00,17.64
17417,"29Q268",4.00,2014.00,"All Students",77.00,301.61,25.00,32.46,27.00,35.06,11.00,14.28,14.00,18.18
17418,"29Q268",3.00,2014.00,"Asian",24.00,325.20,3.00,12.50,3.00,12.50,11.00,45.83,7.00,29.16
17419,"29Q268",4.00,2014.00,"Asian",26.00,313.53,7.00,26.92,8.00,30.76,3.00,11.53,8.00,30.76
17420,"29Q268",3.00,2014.00,"Black",20.00,291.35,9.00,45.00,6.00,30.00,3.00,15.00,2.00,10.00
17421,"29Q268",4.00,2014.00,"Black",24.00,303.29,5.00,20.83,12.00,50.00,3.00,12.50,4.00,16.66
17422,"29Q268",3.00,2014.00,"Hispanic",15.00,305.20,4.00,26.66,5.00,33.33,4.00,26.66,2.00,13.33
17423,"29Q268",4.00,2014.00,"Hispanic",23.00,290.13,10.00,43.47,7.00,30.43,4.00,17.39,2.00,8.69
17424,"29Q268",4.00,2014.00,"White",1.00,,,,,,,,,
17425,"29Q268",3.00,2015.00,"All Students",43.00,312.39,3.00,6.97,18.00,41.86,15.00,34.88,7.00,16.27
17426,"29Q268",4.00,2015.00,"All Students",63.00,304.90,12.00,19.04,30.00,47.61,15.00,23.80,6.00,9.52
17427,"29Q268",3.00,2015.00,"Asian",8.00,332.25,0.00,0.00,2.00,25.00,2.00,25.00,4.00,50.00
17428,"29Q268",4.00,2015.00,"Asian",24.00,322.95,1.00,4.16,6.00,25.00,14.00,58.33,3.00,12.50
17429,"29Q268",3.00,2015.00,"Black",13.00,308.15,0.00,0.00,9.00,69.23,3.00,23.07,1.00,7.69
17430,"29Q268",4.00,2015.00,"Black",17.00,288.58,7.00,41.17,8.00,47.05,0.00,0.00,2.00,11.76
17431,"29Q268",3.00,2015.00,"Hispanic",11.00,300.27,2.00,18.18,3.00,27.27,6.00,54.54,0.00,0.00
17432,"29Q268",4.00,2015.00,"Hispanic",14.00,296.78,3.00,21.42,10.00,71.42,0.00,0.00,1.00,7.14
17433,"29Q270",3.00,2013.00,"All Students",83.00,294.81,24.00,28.91,43.00,51.80,12.00,14.45,4.00,4.81
17434,"29Q270",4.00,2013.00,"All Students",59.00,291.15,23.00,38.98,20.00,33.89,13.00,22.03,3.00,5.08
17435,"29Q270",4.00,2013.00,"Asian",1.00,,,,,,,,,
17436,"29Q270",3.00,2013.00,"Black",78.00,294.94,22.00,28.20,41.00,52.56,11.00,14.10,4.00,5.12
17437,"29Q270",4.00,2013.00,"Black",54.00,291.79,21.00,38.88,18.00,33.33,12.00,22.22,3.00,5.55
17438,"29Q270",3.00,2013.00,"Hispanic",1.00,,,,,,,,,
17439,"29Q270",4.00,2013.00,"Hispanic",2.00,,,,,,,,,
17440,"29Q270",3.00,2013.00,"White",2.00,,,,,,,,,
17441,"29Q270",3.00,2014.00,"All Students",83.00,298.89,21.00,25.30,38.00,45.78,16.00,19.27,8.00,9.63
17442,"29Q270",4.00,2014.00,"All Students",82.00,296.90,23.00,28.04,36.00,43.90,16.00,19.51,7.00,8.53
